index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
1,0.37780065163546667,85.4758529663086,85.26149885505336,85.35333657432813,85.30430412682537,3.923582416171065,43.22916793823242,45.12530152774055,47.53405102030839,37.90298042981887
2,0.36701920950277284,85.13849639892578,84.9204315907853,85.02704518155232,84.96932207976853,0.3145154607601655,88.34134674072266,88.64946524064172,87.68971282743246,88.03245559763496
3,0.29170961053618655,88.37446594238281,88.18648293054498,88.30687193191127,88.24179475431413,0.32869537480366534,87.86058044433594,89.19924812030075,86.70294212548768,87.35095998253894
4,0.2571039346300743,89.56409454345703,89.38186846975151,89.52098484418693,89.44520296413407,0.44946610896537703,84.1746826171875,86.93294618338307,82.40229581610005,83.1588930224502
5,0.24818341700698843,90.14115905761719,89.98198062138474,90.06199534441919,90.02011632773342,0.3492273049524579,87.82051849365234,89.03570886389207,86.7071465587203,87.32815493510971
6,0.23085786783221093,90.83806610107422,90.68837318414671,90.7713566195709,90.72786575436976,0.3008755144591515,89.0625,89.36893177958407,88.44181748848669,88.77861777051504
7,0.22417626267468388,91.20205688476562,91.06088173048076,91.12929716621639,91.09377887757759,0.2678156170803003,89.14263153076172,89.9136545693333,88.27383571421588,88.78287262775558
8,0.21821851139380175,91.34410095214844,91.20766928817271,91.27262531314214,91.23895715637533,0.3954382397903082,85.17628479003906,87.2915514792771,83.63360808815621,84.36067979020225
9,0.2122982464392077,91.64595031738281,91.490346005137,91.61799531482474,91.54940105915676,0.3057400551027594,89.38301849365234,90.54862502652927,88.35831548893648,88.97705636543165
10,0.20630236433564939,91.8678970336914,91.71526042897602,91.84070754497266,91.77343779220371,0.41952844773634124,86.77884674072266,89.27983711164033,85.21075943797483,86.02419974426566
11,0.2006243422669782,91.87677764892578,91.72486036521667,91.85001678295922,91.78289263456796,0.24082094306747118,91.22596740722656,91.85904119886516,90.50863864363028,90.96651560289911
12,0.19541727813934398,92.22300720214844,92.07858229232575,92.19260698270116,92.13191755548289,0.2705953091574021,90.30448913574219,90.98233854600676,89.52822348029295,90.00508323802262
13,0.1923289203868163,92.27627563476562,92.12674136047971,92.26145058280463,92.18880323711666,0.3342423250134557,88.50160217285156,89.75770131507836,87.40361581258006,88.03874144568275
14,0.18755869760008698,92.59143829345703,92.45505529760982,92.5596241371631,92.50430088974392,0.29750701560614967,88.30128479003906,89.45062063907213,87.23514515072404,87.84420990833522
15,0.18440954439045693,92.72904968261719,92.59192019568874,92.70501159957213,92.64487411034062,0.35104090572358704,87.86058044433594,89.45641453607466,86.61318236484703,87.31199842970278
16,0.17625183675607498,92.919921875,92.78174276507585,92.90011067253971,92.83706036475112,0.25553974915200317,90.74519348144531,91.02335603319855,90.21002610659704,90.51963475890572
17,0.18314683562229303,92.86221313476562,92.72179352584605,92.84531860840666,92.77930566040587,0.29176230444453466,89.50320434570312,90.93709397217478,88.38559541619,89.06802594177344
18,0.17786321084184403,93.00425720214844,92.87067320240115,92.97899138902758,92.92163303908214,0.34541363993850654,89.74359130859375,91.00206292651023,88.69946124588112,89.34286896073226
19,0.17085344111546874,93.30610656738281,93.17983505987186,93.27901830861724,93.2267816535117,0.2574652822401661,89.82372283935547,90.64583717278519,88.96033166133779,89.48496942934783
20,0.1714614441893487,93.25283813476562,93.13044854075736,93.21537892586494,93.17101381970991,0.28510717402857083,90.4246826171875,90.92384475778306,89.7449962355656,90.15514121998262
21,0.17614129549739035,93.1418685913086,92.99958474584233,93.13476353993403,93.06213921731504,0.2617674401173225,90.86538696289062,91.5727432530245,90.09767973952069,90.58330156309569
22,0.16730585727121003,93.36381530761719,93.24490223174095,93.32705444846496,93.2841891344271,0.31814745183174425,88.8621826171875,91.03254490434747,87.48545559434064,88.29811633347455
23,0.16489304776769131,93.41708374023438,93.29126290842396,93.39039730720606,93.33822559677529,0.2923712141525287,89.94391632080078,91.09827901665956,88.94771836163993,89.56603592271057
24,0.16496711907992986,93.49253845214844,93.35285776096396,93.49279855499375,93.41745998323358,0.380316854836658,84.97596740722656,87.86020399671892,83.21580475785399,84.01160729979449
25,0.15972128596199167,93.7721939086914,93.65420488084348,93.744206653117,93.69709939137957,0.2931784051351058,87.74038696289062,88.12595551312188,87.014754627321,87.3935648712083
26,0.16384880602444438,93.63902282714844,93.52173624246197,93.60640289769754,93.56219970952765,0.25653525343976724,90.18429565429688,91.17964776021441,89.26158419133105,89.83763177202474
27,0.15622747389980676,93.71005249023438,93.59718469318824,93.67072198337362,93.63257294900959,0.3328693633755812,89.86378479003906,90.98676108374384,88.87634077420239,89.48621669260893
28,0.15353574862026356,93.92755889892578,93.81648716294856,93.89419695196946,93.853791482011,0.3298564383473534,89.0224380493164,90.77464060399214,87.77781037028345,88.52034701618052
29,0.15551747707650065,93.86096954345703,93.74551972026023,93.83090535549901,93.78633766477222,0.3203205315109629,89.86378479003906,91.14490630700348,88.81650093377529,89.46605477989141
30,0.15218379646963018,93.94975280761719,93.83232289041655,93.92606013592079,93.87691725194053,0.3265871541717878,88.62179565429688,89.82134154560819,87.55057542068776,88.1734186211798
31,0.13219356070145627,95.068359375,94.97666107474393,95.04012542517006,95.00741551735638,0.28510832495223254,90.06410217285156,90.85613138849678,89.22433095733967,89.73942793491665
32,0.11908526127014986,95.26811218261719,95.1774169844509,95.2438875868481,95.20958783316095,0.265258721768474,91.22596740722656,92.16647375229795,90.36901234930039,90.92983374580922
33,0.11338111733361571,95.6321029663086,95.54106740360612,95.62003931959855,95.57904299583248,0.28485600990601456,90.14423370361328,91.60200159043794,89.04637587633098,89.73903743315508
34,0.11324700525834817,95.57439422607422,95.47886642713979,95.56719304969869,95.52111995611497,0.28063257141277576,90.10417175292969,91.43115796695317,89.05058030956363,89.71253562789106
35,0.10495416696754876,95.93838500976562,95.85341863548811,95.92541634112982,95.88819549809278,0.3179384767889785,89.74359130859375,90.94876169794736,88.71940785935682,89.34971838197646
36,0.1072428972481496,95.90731811523438,95.82386919088444,95.89277239743458,95.8571905834869,0.2660932784947829,91.46634674072266,92.49464878560195,90.58314511161304,91.17034953523128
37,0.10036608475969512,96.04048156738281,95.95246480619946,96.03702277571071,95.99301357802719,0.27710524116618895,90.94551849365234,91.78821895095336,90.119190793269,90.64963997294824
38,0.10204026016237383,95.94282531738281,95.85725226185718,95.93165391156464,95.89313686909654,0.2776634181515338,91.34615325927734,92.30592131478514,90.48605203719455,91.05274198302209
39,0.09628198575757613,96.23135375976562,96.14765067007757,96.2253614616636,96.18508724099308,0.2905059690252902,91.14583587646484,92.46827411167513,90.13806185405728,90.80433863924497
40,0.10020062121276913,96.06267547607422,95.97469771119984,96.05878065042934,96.01504465853907,0.2865502850080912,90.78526306152344,91.90792708391191,89.83680932406403,90.44949652237102
41,0.09783883766398173,96.18252563476562,96.09832961919636,96.17657930729308,96.13600319106502,0.2887859922081519,90.82532501220703,91.96362907917413,89.8724981177828,90.48953794931992
42,0.09964566550016488,96.13813781738281,96.05681753129363,96.12635758872585,96.09045420511711,0.260515284891694,91.30609130859375,92.22770714503419,90.46033655021364,91.01534980587766
43,0.09658232561989942,96.30237579345703,96.22639314972628,96.28814649726753,96.25638721520104,0.3063543720397716,90.98558044433594,92.05797986046295,90.06511982634713,90.66434583013265
44,0.09220626120011068,96.41779327392578,96.34095568983034,96.4081884600393,96.37352324258019,0.2887467653490603,90.74519348144531,91.65663511949343,89.88090698424804,90.43283833462068
45,0.09279591820880094,96.36896514892578,96.28603406787764,96.36643118785975,96.32471001196649,0.29617155514036614,90.4647445678711,91.77778407022929,89.43161929345965,90.09219848693077
46,0.08981017219908112,96.52432250976562,96.4476677878818,96.51701713915558,96.48123397658671,0.29255534265524685,91.06571197509766,92.1688034188034,90.13649741378467,90.74447382690886
47,0.09036523436026817,96.55095672607422,96.47886785953253,96.53905432365252,96.50812821115869,0.30329046362581163,90.4246826171875,91.48504273504274,89.48569026038153,90.08040020013999
48,0.09153753201561896,96.47993469238281,96.40013107907698,96.47630085688121,96.43685965315541,0.32811140161282265,90.18429565429688,91.27869005411458,89.22169096437966,89.82505151783138
